                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.68609,                 0.6198,                0.56093,                0.98833,                0.91435,                0.81338,                0.88493,                0.77226,                0.94554,                0.82684,                0.89035,                0.53917,                0.54799,                0.32494,                0.49576,                0.90755,              0.0004952,              0.0004952,              0.0004952
                     79,                0.71828,                 0.6665,                0.56006,                0.98161,                0.90674,                0.81905,                0.89579,                0.77233,                0.94542,                0.82495,                0.90137,                0.56352,                0.53548,                0.31019,                0.48975,                0.89701,              0.0004754,              0.0004754,              0.0004754
                     80,                0.66541,                0.59935,                0.55902,                0.98317,                0.90736,                0.83958,                0.89345,                0.76206,                0.91458,                 0.8381,                0.89088,                0.53307,                0.53192,                0.33314,                0.48758,                0.89318,              0.0004556,              0.0004556,              0.0004556
                     81,                0.69071,                0.63616,                 0.5564,                0.97149,                0.92464,                0.81802,                0.87708,                0.75008,                0.92464,                0.81802,                0.87246,                0.52101,                0.55306,                0.31782,                0.50591,                0.89751,              0.0004358,              0.0004358,              0.0004358
                     82,                0.70349,                0.66583,                0.55662,                0.98819,                0.91659,                0.82857,                0.87434,                0.75908,                0.92713,                 0.8381,                0.87663,                0.50377,                0.51666,                0.35359,                0.49522,                0.87917,               0.000416,               0.000416,               0.000416
                     83,                0.69022,                0.64166,                0.55932,                 0.9907,                0.92139,                0.80952,                0.87449,                0.76099,                0.92139,                0.80952,                0.85486,                0.55175,                0.51327,                0.30336,                0.49047,                0.87946,              0.0003962,              0.0003962,              0.0003962
                     84,                 0.6557,                0.64061,                 0.5447,                0.98252,                0.92522,                0.82489,                0.89123,                0.77667,                0.93761,                0.82857,                0.89141,                0.55283,                 0.5126,                0.31426,                0.49115,                0.88093,              0.0003764,              0.0003764,              0.0003764
                     85,                 0.6418,                0.60593,                0.52083,                0.96883,                0.91947,                0.82857,                0.89212,                0.77985,                0.91134,                0.81905,                  0.851,                0.52844,                0.50575,                0.32492,                 0.4949,                0.87309,              0.0003566,              0.0003566,              0.0003566
                     86,                0.66918,                0.62593,                0.53803,                0.98764,                0.93129,                0.81905,                0.88218,                0.77054,                0.95304,                 0.8381,                0.89252,                0.53728,                0.50038,                0.32242,                0.50118,                0.86317,              0.0003368,              0.0003368,              0.0003368
                     87,                0.64675,                0.60024,                0.53144,                0.98155,                0.94438,                0.80847,                0.88096,                0.76436,                0.93685,                0.81905,                0.86521,                0.51661,                0.50317,                0.34869,                0.49753,                0.87355,               0.000317,               0.000317,               0.000317
                     88,                0.62642,                0.60403,                0.50709,                0.95921,                0.93309,                0.79689,                0.86931,                0.76454,                0.94477,                0.81467,                0.88494,                0.51276,                0.50788,                0.33808,                0.50764,                0.86031,              0.0002972,              0.0002972,              0.0002972
                     89,                0.62033,                0.58263,                0.51562,                 0.9666,                0.91458,                0.81576,                0.87512,                0.77344,                0.95026,                0.81905,                0.88388,                 0.5367,                0.48762,                0.31814,                0.49601,                0.86253,              0.0002774,              0.0002774,              0.0002774
                     90,                0.66896,                0.62128,                0.53251,                0.98214,                0.92515,                0.80952,                0.87734,                0.77639,                0.93386,                0.80688,                 0.8535,                0.50498,                0.48538,                0.33601,                0.49289,                0.85726,              0.0002576,              0.0002576,              0.0002576
                     91,                0.59606,                0.49906,                0.58469,                0.97612,                0.90835,                0.81905,                0.86841,                0.77255,                0.92401,                 0.8106,                0.86055,                 0.4878,                0.47454,                0.36126,                0.49041,                0.86407,              0.0002378,              0.0002378,              0.0002378
                     92,                0.55825,                0.45008,                0.48998,                0.95282,                0.93398,                0.80839,                0.85157,                0.76162,                0.94497,                0.81776,                 0.8646,                0.53752,                0.49844,                0.31417,                0.53561,                0.87612,               0.000218,               0.000218,               0.000218
                     93,                0.56462,                0.46722,                0.52834,                0.96424,                0.93384,                0.80664,                0.84587,                0.74778,                0.95555,                0.81886,                0.86155,                0.49451,                0.50405,                 0.3698,                0.52022,                0.87755,              0.0001982,              0.0001982,              0.0001982
                     94,                0.62926,                0.51216,                0.53552,                0.97816,                0.88415,                0.84762,                0.87015,                 0.7488,                0.94531,                0.82857,                0.87631,                0.47773,                0.52291,                0.41546,                0.50079,                0.89091,              0.0001784,              0.0001784,              0.0001784
                     95,                0.55877,                0.44623,                0.47648,                0.96229,                0.92732,                0.81905,                0.86723,                0.76331,                0.95558,                0.81943,                 0.8811,                0.52253,                0.49652,                0.35732,                0.48972,                0.86101,              0.0001586,              0.0001586,              0.0001586
                     96,                0.58087,                0.52683,                0.46929,                0.93789,                0.90985,                0.82857,                0.88394,                0.77916,                0.92031,                 0.8381,                0.90048,                0.58198,                0.50731,                0.31707,                0.49062,                0.85959,              0.0001388,              0.0001388,              0.0001388
                     97,                0.55803,                0.46751,                0.47275,                0.95041,                0.91646,                 0.8358,                0.89442,                0.78283,                0.95595,                0.82666,                0.89914,                0.58033,                 0.5321,                0.31698,                0.48604,                0.89106,               0.000119,               0.000119,               0.000119
                     98,                0.56567,                0.50343,                 0.4749,                0.95985,                0.92036,                0.81905,                0.88268,                  0.772,                0.93106,                0.82857,                 0.8902,                0.57027,                0.52139,                 0.3229,                0.48777,                0.88253,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.56814,                0.48035,                0.48217,                0.94027,                 0.9163,                0.83417,                0.88292,                0.77693,                0.93488,                0.82038,                0.89171,                0.55197,                0.51233,                0.33647,                0.48867,                0.88203,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.55722,                0.45579,                 0.4625,                0.95057,                0.91364,                0.82857,                0.88316,                 0.7744,                 0.9451,                 0.8197,                 0.8904,                0.54731,                0.50017,                0.34426,                0.48147,                0.87514,               5.96e-05,               5.96e-05,               5.96e-05
