                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.71178,                0.67614,                0.58125,                0.99907,                0.91603,                0.83113,                0.88801,                0.76588,                0.91603,                0.83113,                0.88708,                0.51062,                0.52961,                0.35486,                0.50627,                0.86809,               0.000515,               0.000515,               0.000515
                     78,                0.69638,                0.64542,                0.56628,                0.99007,                0.91776,                0.82857,                0.88259,                0.76634,                0.91776,                0.82857,                0.88668,                0.50427,                0.52824,                 0.3536,                  0.511,                0.87277,              0.0004952,              0.0004952,              0.0004952
                     79,                0.72674,                0.68362,                0.56416,                 0.9862,                0.90899,                0.82857,                0.88446,                 0.7673,                0.91789,                0.80952,                0.87522,                0.51102,                0.54628,                0.34606,                0.50611,                 0.8836,              0.0004754,              0.0004754,              0.0004754
                     80,                0.66824,                0.60793,                0.55221,                0.98979,                0.90704,                0.83637,                0.87827,                0.76754,                0.94442,                0.81905,                0.89128,                0.55236,                0.53142,                0.32271,                0.51401,                0.87598,              0.0004556,              0.0004556,              0.0004556
                     81,                0.69161,                 0.6634,                0.54391,                0.96982,                0.92629,                0.83776,                0.88038,                0.75676,                0.93057,                0.81905,                0.87322,                0.51795,                0.55724,                0.34112,                0.51341,                0.89225,              0.0004358,              0.0004358,              0.0004358
                     82,                0.69663,                0.67435,                0.55816,                0.98551,                0.91533,                0.84762,                0.88302,                0.76081,                0.89467,                0.82857,                 0.8598,                0.50331,                0.51126,                0.37295,                0.50303,                0.86743,               0.000416,               0.000416,               0.000416
                     83,                0.67644,                0.64996,                0.55275,                0.98494,                0.94594,                 0.8333,                0.89084,                0.76231,                0.94486,                0.81603,                0.86024,                0.52838,                0.51405,                0.32592,                0.49817,                0.86256,              0.0003962,              0.0003962,              0.0003962
                     84,                0.65312,                0.66042,                0.54048,                0.98117,                0.88278,                0.86667,                0.89248,                0.76138,                0.90165,                0.81905,                0.85164,                0.49279,                 0.5126,                0.34042,                0.48997,                0.87056,              0.0003764,              0.0003764,              0.0003764
                     85,                 0.6551,                0.61349,                0.53067,                0.97719,                0.89858,                0.85714,                0.89348,                0.77573,                0.91991,                0.80952,                0.86327,                0.50628,                0.48918,                0.33231,                0.48514,                0.86018,              0.0003566,              0.0003566,              0.0003566
                     86,                0.67482,                0.63764,                0.54195,                0.98573,                0.90619,                0.82801,                0.88831,                0.77992,                 0.9099,                0.80952,                 0.8581,                0.50709,                0.50146,                0.33735,                0.47901,                0.85493,              0.0003368,              0.0003368,              0.0003368
                     87,                0.65428,                0.61299,                0.53608,                0.98317,                0.89541,                0.81537,                0.87674,                0.76949,                0.91288,                    0.8,                0.86312,                0.50991,                0.50276,                0.33212,                0.48411,                 0.8636,               0.000317,               0.000317,               0.000317
                     88,                0.63378,                0.61164,                0.51315,                 0.9599,                0.89647,                 0.8247,                0.87459,                0.76797,                0.93029,                0.80952,                 0.8789,                 0.5226,                0.51117,                0.32578,                0.48745,                0.87274,              0.0002972,              0.0002972,              0.0002972
                     89,                0.62549,                 0.5949,                0.51975,                0.97375,                0.90781,                0.84762,                0.87854,                0.76635,                0.94482,                0.81542,                0.88153,                 0.5299,                0.50997,                0.32907,                0.48373,                0.87355,              0.0002774,              0.0002774,              0.0002774
                     90,                0.66577,                0.62844,                0.53232,                0.98245,                 0.8998,                0.85522,                 0.8825,                0.77744,                0.88978,                 0.8457,                0.87005,                0.50965,                0.48402,                0.33332,                0.47427,                  0.852,              0.0002576,              0.0002576,              0.0002576
                     91,                0.59893,                0.51901,                 0.5764,                0.97197,                0.93212,                0.80952,                0.86162,                0.76374,                0.92115,                    0.8,                0.82925,                0.46776,                0.48476,                0.35019,                0.49886,                0.85496,              0.0002378,              0.0002378,              0.0002378
                     92,                0.56858,                0.46353,                0.49047,                0.96227,                0.94368,                0.79795,                0.82578,                0.74935,                0.94117,                0.79048,                0.80806,                0.50761,                0.50378,                0.31526,                0.55665,                0.88001,               0.000218,               0.000218,               0.000218
                     93,                0.56205,                0.47505,                0.50925,                0.95588,                0.93318,                0.79811,                0.83461,                0.75259,                0.95071,                    0.8,                0.84037,                0.48631,                 0.4829,                0.35015,                0.54362,                0.85634,              0.0001982,              0.0001982,              0.0001982
                     94,                0.64027,                0.51912,                0.53978,                0.98936,                0.89529,                0.81433,                0.85939,                0.76172,                0.89529,                0.81433,                0.84488,                0.48087,                0.48587,                0.37978,                 0.5101,                0.85439,              0.0001784,              0.0001784,              0.0001784
                     95,                0.56534,                0.44564,                0.48063,                0.96566,                0.89939,                0.82857,                0.88016,                0.77755,                0.94437,                0.80832,                0.86322,                 0.5185,                0.48587,                0.35223,                0.49985,                0.84707,              0.0001586,              0.0001586,              0.0001586
